Reservation-id,Age,Expected_checkin,Expected_checkout,Booking_date,Reservation_Status,Discount_Rate,Room_Rate,Lead_Time,Length_of_Stay,Total_Guests,Checkin_Month,Is_Weekend,Gender_m,Ethnicity_asian american,Ethnicity_caucasian,Ethnicity_latino,Educational_Level_grad,Educational_Level_high-school,Educational_Level_mid-school,Income_50k -- 100k,Income_<25k,Income_>100k,Country_region_north,Country_region_south,Country_region_west,Hotel_Type_city hotel,Hotel_Type_resort,Meal_Type_fb,Meal_Type_hb,Visted_Previously_yes,Previous_Cancellations_yes,Deposit_type_non-refundable,Deposit_type_refundable,Booking_channel_direct,Booking_channel_online,Required_Car_Parking_yes,Use_Promotion_yes
39953036,32,2017-05-04,2017-05-08,2016-11-01,1,30,155,184,4,4,5,0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True
55709843,42,2017-02-03,2017-02-04,2016-12-22,1,5,155,43,1,5,2,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
45701848,68,2017-01-25,2017-01-28,2016-08-14,1,0,136,164,3,4,1,0,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
87404490,20,2017-01-25,2017-01-26,2017-01-23,1,0,202,2,1,7,1,0,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False
65761835,51,2016-10-22,2016-10-24,2016-07-16,1,25,155,98,2,2,10,1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True
82068024,31,2016-10-26,2016-10-28,2016-06-21,1,10,112,127,2,6,10,0,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True
90361985,64,2016-10-26,2016-10-28,2016-07-09,1,10,229,109,2,3,10,0,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True
22149430,38,2017-02-07,2017-02-08,2017-01-31,1,15,126,7,1,5,2,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True
74381557,30,2016-10-26,2016-10-27,2016-05-12,1,30,108,167,1,4,10,0,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True
65864506,35,2017-05-08,2017-05-09,2016-12-01,1,5,201,158,1,5,5,0,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,True,True
22408923,62,2017-05-13,2017-05-17,2016-10-30,1,25,186,195,4,6,5,1,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True
17406306,50,2017-05-06,2017-05-07,2017-02-18,1,10,126,77,1,4,5,1,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,True
77420564,35,2017-04-09,2017-04-13,2017-01-04,1,0,218,95,4,7,4,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
46325848,18,2017-04-24,2017-04-25,2016-12-04,1,10,164,141,1,5,4,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True
43816881,54,2017-05-02,2017-05-03,2016-10-23,1,0,103,191,1,2,5,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
95013543,29,2017-02-13,2017-02-15,2016-11-07,1,20,155,98,2,4,2,0,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True
95611175,27,2017-04-04,2017-04-05,2016-09-14,1,0,169,202,1,5,4,0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
29581073,42,2016-09-01,2016-09-05,2016-05-11,1,10,165,113,4,4,9,0,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,True
57254594,34,2017-04-03,2017-04-04,2016-11-17,1,0,208,137,1,4,4,0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
91415710,59,2017-04-03,2017-04-04,2016-12-06,1,20,141,118,1,2,4,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
78401988,41,2017-01-08,2017-01-09,2016-08-29,1,10,138,132,1,6,1,1,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True
96447062,63,2016-07-05,2016-07-07,2016-02-12,1,0,250,144,2,4,7,0,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False
95036926,29,2016-06-10,2016-06-13,2015-12-11,1,5,117,182,3,6,6,0,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,True
75036493,65,2017-05-13,2017-05-14,2017-03-08,1,0,175,66,1,4,5,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
90491745,44,2017-04-22,2017-04-25,2016-10-01,1,20,148,203,3,3,4,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
13603032,41,2017-04-18,2017-04-22,2016-10-06,1,25,156,194,4,4,4,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
18962793,62,2017-04-18,2017-04-21,2016-10-12,1,0,221,188,3,6,4,0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
54930404,40,2017-05-14,2017-05-15,2016-12-18,1,5,176,147,1,5,5,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
78132711,29,2017-02-25,2017-02-26,2016-11-07,1,5,186,110,1,4,2,1,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True
52687431,27,2016-12-19,2016-12-20,2016-08-19,1,0,157,122,1,2,12,0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
59033890,32,2017-03-04,2017-03-08,2016-12-10,1,30,139,84,4,3,3,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True
84699777,63,2017-04-16,2017-04-17,2017-01-25,1,0,173,81,1,7,4,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
84047310,36,2016-07-13,2016-07-15,2016-02-20,1,0,118,144,2,4,7,0,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False
77469639,24,2016-11-15,2016-11-17,2016-08-16,1,10,232,91,2,4,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True
2085775,51,2017-01-18,2017-01-22,2016-10-18,1,30,190,92,4,3,1,0,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
48672141,35,2016-07-16,2016-07-17,2016-06-03,1,0,178,43,1,3,7,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
40480456,61,2016-08-03,2016-08-06,2016-06-21,1,5,195,43,3,3,8,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
7226188,23,2017-01-10,2017-01-11,2016-10-18,1,15,238,84,1,5,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
21113057,30,2017-05-16,2017-05-19,2017-04-02,1,40,216,44,3,7,5,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True
58280194,70,2017-05-05,2017-05-08,2016-10-19,1,20,106,198,3,3,5,0,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True
50993399,35,2017-05-05,2017-05-06,2016-10-01,1,0,230,216,1,4,5,0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
22018570,29,2016-08-12,2016-08-13,2016-04-26,1,5,244,108,1,5,8,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,True
23962489,19,2017-05-05,2017-05-08,2017-02-09,1,15,106,85,3,3,5,0,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True
28695409,34,2017-04-30,2017-05-01,2017-02-24,1,10,133,65,1,4,4,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
92287412,54,2016-10-18,2016-10-22,2016-05-08,1,0,116,163,4,5,10,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
17328096,25,2016-10-31,2016-11-03,2016-04-28,1,0,230,186,3,8,10,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False
63140175,39,2017-05-04,2017-05-06,2016-12-28,1,0,110,127,2,6,5,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
12864290,33,2017-05-16,2017-05-17,2017-01-21,1,20,101,115,1,6,5,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True
25300960,41,2017-01-05,2017-01-06,2016-09-26,1,20,211,101,1,2,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,True
80281447,49,2017-05-15,2017-05-18,2017-03-25,1,10,128,51,3,4,5,0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True
85578274,34,2017-03-05,2017-03-08,2016-08-10,1,0,106,207,3,3,3,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False
89871333,58,2017-02-28,2017-03-04,2016-12-18,1,15,192,72,4,3,2,0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,True
14475902,55,2017-04-18,2017-04-19,2016-11-28,1,20,115,141,1,4,4,0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True
97233527,38,2017-04-30,2017-05-01,2016-12-20,1,25,226,131,1,4,4,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
72858801,65,2016-12-14,2016-12-15,2016-11-07,1,0,208,37,1,3,12,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
78387926,35,2016-11-08,2016-11-10,2016-08-23,1,25,208,77,2,4,11,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True
46444388,22,2017-04-11,2017-04-13,2016-12-14,1,10,220,118,2,3,4,0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True
10158489,24,2017-04-29,2017-04-30,2017-03-21,1,25,113,39,1,8,4,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True
46963387,66,2017-02-10,2017-02-13,2016-12-21,1,40,127,51,3,6,2,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True
37570233,21,2017-01-24,2017-01-25,2016-08-14,1,0,213,163,1,4,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
12823086,49,2016-07-13,2016-07-14,2016-06-16,1,0,197,27,1,5,7,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
44795845,67,2017-02-04,2017-02-06,2016-12-25,1,10,244,41,2,3,2,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
82055498,33,2017-02-27,2017-03-01,2016-09-11,1,5,210,169,2,3,2,0,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True
66492914,28,2017-02-04,2017-02-05,2016-09-20,1,5,167,137,1,6,2,1,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
36616742,62,2017-03-23,2017-03-24,2016-11-14,1,0,151,129,1,5,3,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False
72303346,48,2017-04-17,2017-04-18,2016-10-27,1,10,196,172,1,3,4,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
21550232,18,2016-12-23,2016-12-25,2016-11-24,1,25,198,29,2,5,12,0,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True
78460377,45,2017-05-02,2017-05-06,2017-03-22,1,10,160,41,4,4,5,0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
77125149,62,2016-11-22,2016-11-26,2016-07-11,1,20,183,134,4,3,11,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True
35302929,58,2017-05-06,2017-05-09,2017-01-13,1,25,181,113,3,3,5,1,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True
56098762,19,2016-11-22,2016-11-23,2016-06-18,1,0,189,157,1,3,11,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False
20623374,38,2016-06-22,2016-06-26,2016-04-09,1,20,101,74,4,3,6,0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
97859920,60,2017-01-24,2017-01-25,2016-12-08,1,10,248,47,1,3,1,0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
96267296,55,2016-12-06,2016-12-07,2016-08-01,1,10,233,127,1,3,12,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,True
88022731,19,2017-01-28,2017-01-31,2016-07-17,1,5,162,195,3,4,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True
21733343,47,2017-02-20,2017-02-21,2016-07-31,1,0,171,204,1,5,2,0,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
46685016,30,2017-04-04,2017-04-06,2017-03-25,1,10,199,10,2,3,4,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True
49718331,36,2017-05-07,2017-05-09,2017-04-10,1,30,200,27,2,7,5,1,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True
37297833,55,2017-04-26,2017-04-29,2017-02-22,1,25,203,63,3,3,4,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True
80644265,66,2017-05-16,2017-05-18,2016-11-26,1,20,210,171,2,2,5,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True
34022148,63,2017-05-09,2017-05-12,2016-12-23,1,5,222,137,3,4,5,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True
18340362,28,2016-12-04,2016-12-05,2016-05-30,1,0,143,188,1,4,12,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False
4674446,41,2016-12-04,2016-12-06,2016-10-16,1,10,149,49,2,7,12,1,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True
51464605,22,2017-04-28,2017-04-30,2016-09-26,1,20,119,214,2,4,4,0,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True
136928,62,2017-01-28,2017-01-31,2016-09-03,1,0,134,147,3,3,1,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False
18298234,46,2016-07-24,2016-07-25,2015-12-16,1,0,241,221,1,6,7,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False
17179457,61,2016-12-06,2016-12-07,2016-09-27,1,40,177,70,1,2,12,0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True
34941082,52,2017-02-20,2017-02-21,2016-11-26,1,5,101,86,1,3,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True
2306439,43,2017-05-04,2017-05-05,2017-02-02,1,0,232,91,1,2,5,0,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
5913888,67,2017-02-23,2017-02-25,2017-02-14,1,30,140,9,2,3,2,0,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
30490087,47,2017-02-23,2017-02-26,2016-12-23,1,5,168,62,3,4,2,0,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,True,True
13802279,55,2016-12-27,2016-12-28,2016-09-04,1,5,232,114,1,3,12,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
49463359,54,2017-03-07,2017-03-08,2017-01-17,1,20,183,49,1,4,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
14062284,39,2017-05-06,2017-05-09,2017-03-07,1,25,137,60,3,3,5,1,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True
46003933,43,2017-05-03,2017-05-05,2017-01-06,1,0,116,117,2,3,5,0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False
44519631,39,2017-02-06,2017-02-09,2017-01-15,1,25,107,22,3,4,2,0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
66937181,48,2017-05-03,2017-05-04,2016-10-24,1,20,225,191,1,2,5,0,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True
27003732,37,2017-05-03,2017-05-04,2016-11-11,1,0,221,173,1,3,5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
41112006,41,2017-05-03,2017-05-04,2016-12-01,1,40,199,153,1,4,5,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True
22020296,58,2017-05-03,2017-05-05,2016-11-02,1,20,137,182,2,3,5,0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True
45700917,56,2017-05-03,2017-05-04,2016-11-30,1,5,216,154,1,2,5,0,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True
46630189,54,2017-05-17,2017-05-19,2017-05-16,1,5,245,1,2,4,5,0,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
77475428,38,2017-05-21,2017-05-22,2016-11-20,1,5,112,182,1,5,5,1,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
81246326,19,2017-05-17,2017-05-19,2016-10-31,1,20,154,198,2,7,5,0,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
9424420,50,2017-05-17,2017-05-19,2017-05-17,1,20,143,0,2,5,5,0,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True
57284416,59,2017-05-17,2017-05-18,2016-10-28,1,5,212,201,1,6,5,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True
84381849,58,2017-05-17,2017-05-18,2017-02-26,1,25,121,80,1,4,5,0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,True
32718220,62,2017-05-17,2017-05-18,2017-02-26,1,20,187,80,1,3,5,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True
19848389,47,2017-05-17,2017-05-18,2016-12-09,1,30,137,159,1,4,5,0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
66098288,49,2016-11-23,2016-11-24,2016-08-18,1,30,243,97,1,5,11,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True
93096950,47,2017-03-10,2017-03-12,2016-10-09,1,20,246,152,2,2,3,0,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True
6046997,33,2017-04-28,2017-04-29,2017-02-14,1,10,225,73,1,4,4,0,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True
6340913,44,2017-01-02,2017-01-05,2016-11-05,1,0,250,58,3,4,1,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
41986459,51,2016-09-12,2016-09-15,2016-08-05,1,20,234,38,3,7,9,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
40282229,33,2017-05-06,2017-05-07,2016-10-08,1,0,238,210,1,5,5,1,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
63617328,20,2016-09-12,2016-09-14,2016-04-27,1,20,159,138,2,5,9,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True
41894812,42,2017-05-06,2017-05-09,2016-10-14,1,0,174,204,3,5,5,1,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
53698050,50,2017-01-20,2017-01-21,2017-01-03,1,20,232,17,1,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True
49808970,63,2017-04-06,2017-04-08,2016-10-20,1,10,165,168,2,3,4,0,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
77489172,31,2017-05-17,2017-05-18,2017-02-06,1,25,247,100,1,2,5,0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True
26770791,20,2017-01-25,2017-01-27,2016-08-04,1,5,117,174,2,3,1,0,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
46425889,20,2017-05-04,2017-05-05,2017-04-11,1,5,235,23,1,4,5,0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True
73192630,44,2017-03-21,2017-03-22,2016-10-22,1,10,242,150,1,3,3,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
59043688,36,2017-04-22,2017-04-24,2017-04-05,1,0,231,17,2,4,4,1,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
73113130,61,2017-04-16,2017-04-17,2016-09-28,1,0,181,200,1,4,4,1,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False
31998406,32,2017-04-03,2017-04-06,2017-03-09,1,10,145,25,3,4,4,0,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True
80047793,65,2017-04-03,2017-04-04,2017-03-07,1,10,225,27,1,5,4,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True
10830117,26,2017-05-05,2017-05-07,2016-12-24,1,0,148,132,2,3,5,0,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
73689566,56,2017-05-12,2017-05-13,2017-03-04,1,0,145,69,1,4,5,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
74759697,66,2017-04-07,2017-04-09,2017-03-11,1,20,218,27,2,3,4,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True
59780080,41,2017-05-22,2017-05-23,2017-02-09,1,25,211,102,1,6,5,0,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True
21483832,48,2017-05-22,2017-05-23,2017-05-22,1,10,207,0,1,5,5,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,True,False,True
95759449,18,2017-04-11,2017-04-13,2017-03-17,1,10,196,25,2,3,4,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True
60478764,42,2017-05-22,2017-05-23,2017-01-30,1,20,129,112,1,4,5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True
57525517,18,2017-05-22,2017-05-23,2017-01-11,1,5,243,131,1,6,5,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True
34990319,53,2017-05-22,2017-05-23,2017-04-01,1,20,154,51,1,8,5,0,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True
85068867,20,2016-08-18,2016-08-19,2016-07-17,1,5,168,32,1,4,8,0,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True
84306105,44,2017-04-04,2017-04-05,2016-10-04,1,5,207,182,1,3,4,0,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,True
528051,36,2016-12-14,2016-12-15,2016-09-15,1,10,100,90,1,3,12,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True
9302661,44,2017-05-24,2017-05-25,2016-12-31,1,5,154,144,1,2,5,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,True
21493170,43,2017-05-13,2017-05-15,2017-01-24,1,5,237,109,2,3,5,1,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True
98654948,29,2017-05-23,2017-05-24,2017-01-28,1,40,217,115,1,6,5,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
96101081,69,2017-04-09,2017-04-12,2017-04-06,1,40,117,3,3,7,4,1,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True
50102402,33,2017-04-09,2017-04-13,2017-01-03,1,10,203,96,4,8,4,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
68948896,68,2017-04-07,2017-04-10,2016-09-20,1,0,195,199,3,3,4,0,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
93153020,69,2017-04-10,2017-04-11,2017-03-06,1,25,100,35,1,4,4,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
